id,text,aspects_json
201517744,"Would I recommend it? Yes, but with some caveats. It's campaign is functional, and massively improved from what it was. Is it as good as any of SC2's campaigns? No. Is it as good as WC3's campaigns? No, but the upgrades and research are kinda fun, and having a stash is nice. Team versus? No, that doesn't exist still. Co-op? It's okay, but I had hoped this would be more polished by now. 

I'm still not going to actually tell my friends specifically about stormgate at this point, since we're not versus players these days, and I want to be able to hop into games they'll enjoy with them. That means 3v3, 2v2, and co-op. Co op is better than it used to be a year ago, when they last played and got burned out quick, but it needs a lot of work still. The levels come too slow and most of the commanders don't feel fleshed out yet. 

Warz doesn't take off until later levels, he doesn't feel unique from Maloc at first. Maloc's feel doesn't match his aesthetic. There's no bonuses for burn damage and bonuses when burning enemies or burned ones are near or stuff like that (Warz has this with infest which is nice! But again it comes too late). Blockade is actually an EXCELLENT starter hero with great starter gear. Yet, he's going to really shine in a more defensive mission, and there isn't one really. Infested Hives is closer, but even at A4 difficulty the nights are pretty easy. Also Blockade doesn't feel very distinct from Amara. It's like Amara is trying to be the mech hero, and blockade the bio one (due to the gear and combat medics), but it doesn't really work and we still need a proper mech hero. Meanwhile Amara is kinda OP, which I love, I just wish the rest of the heroes reached that point as well. Rhykker is good! No notes there. I like Kastiel, but Auralanna still is just the worst. I levelled her AFK because I just couldn't stand her, and this was after they buffed her slightly. It's clear she's meant to be a support hero, and that would be cool if she was able to function at least passably on her own. But she's not. Kastiel is great though. No notes there. 

Okay, so, given that, why would I recommend this game? Well, because it's free. For a free game, it's not bad, and it's a lot better than it used to be. I think you could have fun in co-op with just Blockade, and the first six missions of the campaign are okay for a single playthough. I wouldn't recommend paying money for the rest of the campaign at this point, and you definitely shouldn't pay money for Auralanna (can you imagine?). But, you can have fun with the other commanders, I just would pick your favorite, and while Maloc is viable, I don't think he's on the same level as the other commanders. So, Warz if you like infernals, Kastiel if you like Celestiels, Amara if you like Blockade's playstyle but want more power, Rhykker if you like dogs and being OP. At this point I don't think there's enough co-op content to justify buying multiple commanders unless you're really enjoying it, and you appreciate the gear system.

As for versus? I dunno, people say it's okay. I played a bit and asked myself why I was doing this. I'm not 21 anymore, I'm not into it. It's not my thing. But if it's yours then I hear mostly pretty good things about it. 

Honestly, the game does have potential. I'm hoping somehow launch gets enough players that they can survive until they have co op and 3v3 working as intended.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""campaign is functional, and massively improved from what it was""}, {""aspect"": ""Progression"", ""sentiment"": ""Neutral"", ""snippet"": ""the levels come too slow and most of the commanders don't feel fleshed out yet""}, {""aspect"": ""Balance"", ""sentiment"": ""Negative"", ""snippet"": ""Amara is kinda OP, I just wish the rest of the heroes reached that point as well""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""I wouldn't recommend paying money for the rest of the campaign at this point""}, {""aspect"": ""Matchmaking"", ""sentiment"": ""Neutral"", ""snippet"": ""I want to be able to hop into games they'll enjoy with them. That means 3v3, 2v2, and co-op""}, {""aspect"": ""Controls"", ""sentiment"": ""Neutral"", ""snippet"": ""Co-op is okay, but it needs a lot of work still""}]"
201516189,I bought this game only to play the singleplayer but I got booted out of the entire game because the servers are down or something? Why the hell does it kick you out of the SINGLEPLAYER when the online servers are dead???,"[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""I bought this game only to play the singleplayer""}, {""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""it kicks you out of the SINGLEPLAYER when the online servers are dead""}]"
201514830,"The game is not bad and part of it is free, but I came mostly for the campaign, which is paid and I just can't recommend it.

It's basically a Starcraft II style story told in less than half of missions. It feels rushed, disconnected and inconsistent. It was fun to play but it ended with "".. wtf?"" feeling. 
Throughhout the campaing you are told some things, then they get retconed. There is an attempt at epicness but there is no buildup. There should be comradery but you don't have much opportunities to get to care about most of the characters.
Maybe, with more campaigns that would tell the whole story, the overall impression will be better. But just the Vanguard campaign is not satisfying in the end.
I will recommend to wait for it to be in sale or for the complete story bundle in the future","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""part of it is free, but I came mostly for the campaign, which is paid and I just can't recommend it""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""It feels rushed, disconnected and inconsistent""}, {""aspect"": ""Progression"", ""sentiment"": ""Negative"", ""snippet"": ""Throughhout the campaing you are told some things, then they get retconed""}, {""aspect"": ""Narrative"", ""sentiment"": ""Negative"", ""snippet"": ""There should be comradery but you don't have much opportunities to get to care about most of the characters""}]"
201514585,"its getting better and better 
but
do i have to pay 10� for each 3 missions to come? thats kinda expensive ngl

if they go on 50% sale and give us a pack including the whole campain without any additional useless stuff i will gladly pay an apporiate amount for their campaign","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""do i have to pay 10� for each 3 missions to come? thats kinda expensive""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""its getting better and better""}]"
201513308,"I dont know where to start, but I actually feel pretty sad as I had paid for kickstarter and im also a fan of the starcraft RTS. Well, the game feels unpolished on this 'launch'. The campaign starts really clunky, the environment feels closed in, zoomed in and the tooltips hide the health of the character in ways that I cant see enemy creeps doing damage, the movement just somehow feels off, I cant explain it. this was not a fun 'relaunch' and this game is far from being any kind of successor to star craft....

For any people reading this and you are thinking about dipping your toes into a RTS for the first time, I highly recommend you try out StarCraft II and all its content, its richer in almost every dimension compared to this game and I really hate to say it to be honest. 

Not happy with what I paid for, not happy for the quality of this launch out of early access for the campaign either.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""Not happy with what I paid for""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""the campaign starts really clunky, the environment feels closed in, zoomed in and the tooltips hide the health of the character""}, {""aspect"": ""Controls"", ""sentiment"": ""Negative"", ""snippet"": ""the movement just somehow feels off""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Negative"", ""snippet"": ""this game is far from being any kind of successor to star craft""}]"
201511816,Let them cook,"[{""aspect"": ""General"", ""sentiment"": ""Neutral"", ""snippet"": ""Let them cook""}]"
201508607,"Big SC1 and SC2 player here.
In short - The game plays better than it looks. Recommend to try, I mean it's free.

i came in very open minded without any major expectations.
Can't say I was blown away, but I definitely felt the familiar tone to WC3 and SC2.
The flow is good and there is definitely an amazing foundation to improve towards perfection. No unfixable things for sure.

That said I was a bit saddened by the overall jankiness.
The voice acting and sound mixing is all over the place.
Story is... there. 
And if you don't like microtransactions, well unfortunately it is a free game with this model.

This game needs more bells and whistles, The style is still not my cup a tee, but I do like how it feels and maybe that is what matters.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""The game plays better than it looks""}, {""aspect"": ""Audio"", ""sentiment"": ""Negative"", ""snippet"": ""The voice acting and sound mixing is all over the place""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""it is a free game with this model""}, {""aspect"": ""Nostalgia/DevPedigree"", ""sentiment"": ""Positive"", ""snippet"": ""definitely felt the familiar tone to WC3 and SC2""}]"
201507023,A true definition of "work in progress" where the Dev team is paying attention and takes the feedback seriously! Game has improved drastically since it's early release and should give it a go!,"[{""aspect"": ""Support"", ""sentiment"": ""Positive"", ""snippet"": ""the Dev team is paying attention and takes the feedback seriously""}, {""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Game has improved drastically since it's early release""}]"
201504601,Pretty good game but needs more polish!,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""Pretty good game""}, {""aspect"": ""General"", ""sentiment"": ""Negative"", ""snippet"": ""needs more polish""}]"
201495745,"Sadly, the coop is unplayable. One is wasting his time killing you over and over. And then only campaign rework which I don't own. This update isn't finished.","[{""aspect"": ""Gameplay"", ""sentiment"": ""Negative"", ""snippet"": ""the coop is unplayable""}, {""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""only campaign rework which I don't own""}, {""aspect"": ""Bugs"", ""sentiment"": ""Negative"", ""snippet"": ""This update isn't finished""}]"
